id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
568695425413102661,"Chic Alewife 2BR w/ in-unit W/D, short walk to...",107434423,Blueground,,Cambridge Highlands,42.39123,-71.14579,Entire home/apt,203,32,0,,,324,331,0,""
568695761453451378,Bright Alewife 1BR w/ in-unit W/D close to...,107434423,Blueground,,Cambridge Highlands,42.39123,-71.14579,Entire home/apt,172,32,0,,,324,310,0,""
569412032814079263,"Hip Alewife 2BR w/ in-unit W/D, steps to...",107434423,Blueground,,Cambridge Highlands,42.39122950000001,-71.14578879999999,Entire home/apt,247,32,0,,,324,171,0,""
573204537235255385,Economy 2 Bed w/ Free Parking near Kendall Square,43450256,Steve,,East Cambridge,42.36914,-71.08184,Entire home/apt,165,1,10,2022-05-30,3.61,20,68,10,
573750610076955959,"Sleek East Cambridge 1BR w/ Gym & W/D, near...",107434423,Blueground,,East Cambridge,42.37303,-71.07859,Entire home/apt,285,32,0,,,324,51,0,""
575430952828461152,M6 Private room Walk to Harvard MIT and T station,447943889,Lynn,,Mid-Cambridge,42.37348,-71.10652,Private room,142,1,13,2022-06-07,5.13,2,169,13,STR-15516
576130772859764395,Spacious BR w/ parking near Harvard/Tufts/MIT/MGH,8858331,Mandy,,North Cambridge,42.39822,-71.13035,Private room,92,1,2,2022-03-28,0.67,1,0,2,
577732854546265230,Lovely 1 private bedroom in East Cambridge,188752288,Clement,,East Cambridge,42.37057,-71.08106,Private room,56,90,0,,,1,126,0,
578342327320987571,Master Bedroom in 3BR between MIT and Harvard,21631889,Ling Yi,,The Port,42.36869,-71.09665,Private room,120,90,0,,,15,66,0,
579769776783219613,Charming rooms ---  hotel near T,162885740,Hong,,North Cambridge,42.39243,-71.12649,Private room,160,1,5,2022-06-12,5,15,214,5,
579808147150882931,"Hotel with Charming 
Rooms Near T with Parking",162885740,Hong,,North Cambridge,42.39491,-71.12643,Private room,157,1,8,2022-06-19,2.42,15,214,8,
583155579231125842,"Roomy East Cambridge 1BR w/ Gym & W/D, near...",107434423,Blueground,,East Cambridge,42.373028,-71.0785923,Entire home/apt,207,32,0,,,324,263,0,""
583156362299641853,"Bright Central Square 1BR w/ Gym, W/D & Roof,...",107434423,Blueground,,The Port,42.36376,-71.1003,Entire home/apt,283,32,0,,,324,0,0,""
583156733454046495,Charming Central Square 1BR w/ W/D near Central...,107434423,Blueground,,The Port,42.36475,-71.09995,Entire home/apt,219,32,0,,,324,346,0,""
583442690752646511,Hotel-Near T-Free Parking-Harvard/MIT/Tufts,162885740,Hong,,North Cambridge,42.39352,-71.12716,Private room,156,1,8,2022-06-03,2.96,15,190,8,
583925819909710745,NEW! Charming Apartment in the Heart of Cambridge!,122377513,Evolve,,Riverside,42.36688,-71.11418,Entire home/apt,195,28,0,,,1,247,0,C0984769728
584071397651925302,Prentiss House by Thatch | King Room #2,814298,Thatch,,Neighborhood Nine,42.38326,-71.1196,Private room,196,1,10,2022-06-12,6.25,35,59,10,
585226248959362617,"Spacious Cambridge Alewife 1BR w/ Gym, near...",107434423,Blueground,,Cambridge Highlands,42.389,-71.14461,Entire home/apt,190,32,0,,,324,333,0,""
585229041219697645,"Classic East Cambridge 2BR w/ Gym & W/D, near...",107434423,Blueground,,East Cambridge,42.3707,-71.07468,Entire home/apt,254,32,0,,,324,334,0,""
587504360331856314,Luxury 2.5 beds 2 bath  Apartment | CENTRAL SQUARE,275849638,Steven,,Mid-Cambridge,42.36604,-71.10349,Entire home/apt,279,30,6,2022-06-02,2.54,36,142,6,C0351720491
587542313232761979,"Serene East Cambridge 2BR w/ Gym & W/D, near...",107434423,Blueground,,East Cambridge,42.37059,-71.07423,Entire home/apt,238,32,0,,,324,293,0,""
587659068985780508,Prentiss House by Thatch | Deluxe King #8,814298,Thatch,,Agassiz,42.38543,-71.11865,Private room,205,1,6,2022-06-08,2.86,35,52,6,128734
587675724382157490,Prentiss House by Thatch | King Suite #4,814298,Thatch,,Agassiz,42.3835,-71.11803,Private room,240,1,0,,,35,67,0,128734
587810796761966455,Beautiful & Sunny Home in the heart of Cambridge,234871707,Theresa,,Riverside,42.365,-71.10831,Private room,850,3,2,2022-05-30,2,1,16,2,STR-170464
588949789708020568,Prentiss House by Thatch | King Suite #11,814298,Thatch,,Agassiz,42.38338,-71.1183,Private room,240,1,2,2022-06-05,0.91,35,48,2,128734
589131280044876375,Prentiss House by Thatch | Deluxe King #1,814298,Thatch,,Neighborhood Nine,42.3854,-71.11947,Private room,205,1,8,2022-06-13,6.15,35,54,8,128734
589165201873039084,Prentiss House by Thatch | Queen Suite # 5,814298,Thatch,,Agassiz,42.38507,-71.11773,Private room,240,1,5,2022-06-05,2.63,35,46,5,128734
589270818248441889,Prentiss House by Thatch | King Deluxe #6,814298,Thatch,,Neighborhood Nine,42.38496,-71.11989,Private room,205,1,4,2022-06-14,4,35,45,4,128734
589311739984519565,Prentiss House by Thatch | King Suite #7,814298,Thatch,,Agassiz,42.38518,-71.11775,Private room,240,1,1,2022-05-17,0.81,35,48,1,128734
589898743882940808,Prentiss House by Thatch | King Suite #9,814298,Thatch,,Neighborhood Nine,42.38519,-71.11966,Private room,240,1,3,2022-06-05,1.91,35,60,3,128734
589926308140361965,Prentiss House by Thatch | King Room #10,814298,Thatch,,Neighborhood Nine,42.38534,-71.11984,Private room,196,1,6,2022-06-08,2.81,35,57,6,128734
590028685092360589,Prentiss House by Thatch | King Suite #12,814298,Thatch,,Agassiz,42.38512,-71.11852,Private room,240,1,8,2022-06-12,3.58,35,28,8,128734
592638728118529771,"Hip Kendall Square Studio w/ W/D, Gym &...",107434423,Blueground,,Area 2/MIT,42.362881,-71.08784,Entire home/apt,223,32,0,,,324,184,0,""
592883195899752305,Prentiss House by Thatch | King Rm #14,814298,Thatch,,Agassiz,42.38496,-71.1179,Private room,196,1,4,2022-06-02,1.88,35,64,4,128734
592885617036405071,Prentiss House by Thatch | King Rm #15,814298,Thatch,,Neighborhood Nine,42.3851,-71.1196,Private room,196,1,0,,,35,64,0,128734
592968776070404751,Prentiss House by Thatch | Deluxe King Rm #18,814298,Thatch,,Agassiz,42.38317,-71.11952,Private room,205,1,4,2022-06-12,2.11,35,61,4,128734
593652100052917117,Prentiss House by Thatch | Deluxe King #17,814298,Thatch,,Agassiz,42.38343,-71.11853,Private room,205,1,2,2022-06-11,0.94,35,59,2,128734
594328584876275034,Prentiss House by Thatch | Queen Rm #13,814298,Thatch,,Agassiz,42.38341,-71.11913,Private room,187,1,5,2022-05-31,2.50,35,43,5,128734
594357476392923466,Prentiss House by Thatch | Queen Rm #16,814298,Thatch,,Agassiz,42.38538,-71.11923,Private room,187,1,6,2022-06-05,3.05,35,54,6,128734
594362872467802352,Prentiss House by Thatch | Queen Rm #19,814298,Thatch,,Agassiz,42.38351,-71.11943,Private room,205,1,5,2022-05-26,2.38,35,47,5,128734
594368718724038692,Prentiss House by Thatch | King Rm #20,814298,Thatch,,Neighborhood Nine,42.38354,-71.1199,Private room,205,1,5,2022-06-08,2.38,35,53,5,128734
595691694497752301,"Room in comfortable healthy-home, walk everywhere",387525012,Emmanuel,,Neighborhood Nine,42.38491,-71.1361,Private room,150,4,2,2022-05-29,2,1,56,2,
596300774811892684,Modern 2Br/2bt nr Subway Harvard Tufts 6mth lease,7918311,Dina,,North Cambridge,42.3987,-71.13244,Entire home/apt,267,110,0,,,8,285,0,
596304791569205660,Graduation Stay_ Lovely Guest Room Cambridge,4312251,Sarah,,Neighborhood Nine,42.38903,-71.12893,Private room,213,2,3,2022-05-27,2.37,2,0,3,
597694932956006086,M4 Suite with Private bath & kitchen Harvard MIT T,447943889,Lynn,,Mid-Cambridge,42.37371,-71.10635,Entire home/apt,156,1,11,2022-06-07,5.50,2,115,11,STR15516
598403561534897310,Luxe Cambridge 1bd w/ modern finishes and lots...,107434423,Blueground,,East Cambridge,42.3707006,-71.074685,Entire home/apt,232,32,0,,,324,269,0,""
598403939022872262,"Luxe East Cambridge 3BR w/ W/D, in Inman Sq, by...",107434423,Blueground,,Wellington-Harrington,42.37264,-71.09444,Entire home/apt,294,32,0,,,324,244,0,""
598974905522747046,Charming apartment with parking,452982315,Flor,,Strawberry Hill,42.37583,-71.15446,Entire home/apt,169,2,8,2022-06-14,5.33,1,0,8,
599324404655367395,Prentiss House by Thatch | King Rm #3,814298,Thatch,,Agassiz,42.38339,-71.11791,Private room,205,1,4,2022-05-19,1.90,35,63,4,128734
602906735271842245,2BR modern & Air-Conditioned - monthly rental,145655051,Karen,,The Port,42.36456,-71.10169,Entire home/apt,199,91,0,,,3,215,0,
603468218095387152,Live + Work + Stay + Easy | 1BR in Cambridge,359229620,Laronna,,East Cambridge,42.37287,-71.0774,Entire home/apt,214,92,0,,,20,365,0,
604224307090023387,"Sleek East Cambridge 2BR w/ Gym & W/D, near...",107434423,Blueground,,East Cambridge,42.37059,-71.07423,Entire home/apt,258,32,0,,,324,276,0,""
604948697680076098,"Open East Cambridge Studio w/ Pool & Gym, near...",107434423,Blueground,,East Cambridge,42.36982,-71.07313,Entire home/apt,288,32,0,,,324,365,0,""
604949196079011955,"Airy East Cambridge Studio w/ Pool & Gym, near...",107434423,Blueground,,East Cambridge,42.36982,-71.07313,Entire home/apt,243,32,0,,,324,247,0,""
607018312630316509,"2BR Harvard/Central Square, near Charles River",21647935,Ivan  / Sue,,Riverside,42.36552,-71.11477,Entire home/apt,205,31,0,,,2,75,0,C0314930491
607684207766749699,"Ideal Central Square 1BR w/ W/D, by Blueground",107434423,Blueground,,Cambridgeport,42.36089399999999,-71.1025689,Entire home/apt,400,32,0,,,324,354,0,""
609138033659300778,Cambridgeport Large Bedroom Semiprivate bath,394741679,Olena,,Cambridgeport,42.3607,-71.10745,Private room,69,30,0,,,13,301,0,C0357310491
609169815689919508,"Sleek Kendall Square 1BR w/ Gym, W/D &...",107434423,Blueground,,East Cambridge,42.3640528,-71.0835716,Entire home/apt,257,32,0,,,324,171,0,""
609172001257104153,"Lovely Central Square Studio w/ Gym, W/D &...",107434423,Blueground,,The Port,42.36376,-71.1003,Entire home/apt,215,32,0,,,324,340,0,""
610709553203690333,"Harvard Square: Location, location, location",182658964,Teresa,,Neighborhood Nine,42.378971,-71.120674,Entire home/apt,1455,5,1,2022-05-30,1,1,0,1,
611876104515092487,Harvard Square apartment in the heart of Cambridge,380623623,Sofia,,West Cambridge,42.37354,-71.12191,Entire home/apt,138,29,0,,,9,1,0,
612579424597702103,Modern Garden Suite - Comfy & Relaxing,12459442,Alex,,North Cambridge,42.39458,-71.13325,Entire home/apt,199,1,3,2022-05-29,3,1,31,3,
612962413785033924,Lovely 1st-fl 1-bedroom apt in Harvard Sq,9793577,Catalina,,Riverside,42.37054,-71.11581,Entire home/apt,159,10,0,,,5,57,0,
613941639077331824,Venn | Harvard Square | Ocean Room,277913848,Venn,,Mid-Cambridge,42.37785,-71.10712,Private room,129,15,1,2022-05-20,0.88,8,313,1,
614429741110946840,Live + Work + Stay + Easy | 1BR in Cambridge,359229620,Laronna,,East Cambridge,42.37318,-71.07927,Entire home/apt,227,92,0,,,20,365,0,
614491673402329392,The Modica Estates Apartment 4 Room 2,411367498,Candide,,The Port,42.36651,-71.09693,Private room,55,1,0,,,2,95,0,STR-165667
615078951681055283,"Tasteful Cambridge Alewife 1BR w/ Gym, near...",107434423,Blueground,,Cambridge Highlands,42.389,-71.14461,Entire home/apt,191,32,0,,,324,274,0,""
615083974254655575,"Central Cambridge 2BR near restaurants, steps...",107434423,Blueground,,Cambridgeport,42.36445,-71.1047,Entire home/apt,344,32,0,,,324,364,0,""
616571757662863762,Classic Cambridge House in the Heart of the City,86944816,Nicanor,,Riverside,42.36682,-71.11045,Entire home/apt,221,4,3,2022-05-30,3,1,198,3,
618715040520766667,Gorgeous Victorian house near Harvard 3 bedrooms,40819826,Marc,,Neighborhood Nine,42.38583,-71.12011,Entire home/apt,625,1,1,2022-05-23,1,1,46,1,
619695606093904234,BEDROOM IN THE BEST LOCATION IN CAMBRIDGE,15739330,Rod,,Riverside,42.3681,-71.10831,Private room,150,14,3,2022-06-19,2.37,2,11,3,
620351115192130942,A quiet peaceful studio in the heart of Cambridge,16241860,Isabel,,The Port,42.36955,-71.10055,Entire home/apt,136,1,10,2022-06-12,6.52,5,282,10,
620451076062142750,"Peaceful, mid-Cambridge room with private en suite",16241860,Isabel,,Mid-Cambridge,42.36996,-71.10218,Private room,79,1,11,2022-06-14,7.67,5,302,11,
620726146347136814,"Sunny Cambridgeport 1BR w/ W/D & Gym, near...",107434423,Blueground,,Cambridgeport,42.35662,-71.10628,Entire home/apt,202,32,0,,,324,324,0,""
620887091763907399,Cozy Bedroom in 3BR between MIT and Harvard,21631889,Ling Yi,,The Port,42.36765,-71.09848,Private room,65,110,0,,,15,99,0,
621558087359958423,Live + Work + Stay + Easy | 1BR in Cambridge,359229620,Laronna,,East Cambridge,42.37183,-71.07751,Entire home/apt,237,92,0,,,20,365,0,
622389945250297747,"Art-filled, private room in mid-Cambridge",16241860,Isabel,,Mid-Cambridge,42.37008,-71.10227,Private room,86,1,11,2022-06-17,8.05,5,250,11,
623703740358509077,Live + Work + Stay + Easy | 2BR in Cambridge,359229620,Laronna,,East Cambridge,42.37121009270955,-71.07722888904823,Entire home/apt,282,92,0,,,20,365,0,
623835892765058460,1st floor private room with private en-suite,16241860,Isabel,,Mid-Cambridge,42.36939,-71.10237,Private room,85,1,8,2022-06-17,7.27,5,265,8,
623961563501401503,"Charming, peaceful room in mid-Cambridge",16241860,Isabel,,Mid-Cambridge,42.37122,-71.10205,Private room,69,1,6,2022-06-17,4.50,5,267,6,
624369083955082959,MIT/Harvard/Kendall/Central 3Br with Parking,458543134,Vivian,,The Port,42.36701,-71.09486,Entire home/apt,235,1,6,2022-06-17,5.62,1,255,6,STR-150871
627727898709414658,"Lovely new condo 3 BR/3 baths, free parking",459289659,Maisha,,North Cambridge,42.400177,-71.133842,Entire home/apt,200,1,0,,,1,226,0,
631422787329168204,Hotel near T - Scholar or Victorian or Townhouse,162885740,Hong,,North Cambridge,42.393642,-71.12606,Private room,186,1,4,2022-06-16,4,15,255,4,
633276447851296684,Lovely 4 bedroom / 2 bathroom rental unit,21146457,Sebastián,,Mid-Cambridge,42.3755,-71.10715,Entire home/apt,800,2,0,,,1,1,0,
634543996402935327,"Luxe Kendall Square 2BR w/ Gym, near MIT & Mass...",107434423,Blueground,,East Cambridge,42.36624,-71.0841,Entire home/apt,249,32,0,,,324,326,0,""
635816941525446521,Live + Work + Stay + Easy | 1BR in Cambridge,359229620,Laronna,,East Cambridge,42.37273052233162,-71.07749876732218,Entire home/apt,225,92,0,,,20,365,0,
636266715795489958,Live + Work + Stay + Easy | 1BR in Cambridge,359229620,Laronna,,East Cambridge,42.37334,-71.07735,Entire home/apt,225,92,0,,,20,365,0,
636741005392238939,"Studio 3-min walk to subway, free parking",173354770,Emily,,North Cambridge,42.39134,-71.12201,Entire home/apt,149,30,0,,,2,234,0,
636852775607554612,3 beds **free parking** 3-min walk to subway,173354770,Emily,,North Cambridge,42.39137,-71.12076,Entire home/apt,222,30,0,,,2,335,0,
637571846219690625,"Walk to Harvard, MIT, Central, Subway, Book Now!!",7848820,Kris,,Mid-Cambridge,42.37017,-71.1019,Private room,179,30,0,,,15,324,0,C7362378003
639282488199028107,Hotel basement or smaller rooms or scholar house,162885740,Hong,,North Cambridge,42.39246,-71.12691,Private room,160,1,0,,,15,77,0,
639539909040945926,"Classic Central Square 1BR w/ W/D & Gym, by...",107434423,Blueground,,Cambridgeport,42.36089,-71.10257,Entire home/apt,224,32,0,,,324,328,0,""
641682244430220731,Cute Room in Central Square (Cambridge) Apartment,297860058,June Team,,Wellington-Harrington,42.36766,-71.09288,Private room,77,91,0,,,44,296,0,
644740159323355790,View like no other Modern APT/ Heart OF Cambridge,158837906,Hashouki,,East Cambridge,42.36905,-71.07426,Entire home/apt,449,14,0,,,41,330,0,
644973807099512033,Entire hotel unit for group with kitchen near T,162885740,Hong,,North Cambridge,42.3933,-71.12621,Private room,259,1,0,,,15,252,0,
645067492765632058,Charming 1-bedroom hotel near T and free parking#2,162885740,Hong,,North Cambridge,42.3933,-71.12621,Private room,166,1,1,2022-06-10,1,15,235,1,
645110732217950767,Charming 1-bedroom Hotel near T and Free Parking#3,162885740,Hong,,North Cambridge,42.3933,-71.12621,Private room,164,1,0,,,15,253,0,
645742715233822302,Hotel Room for Long Term Stay near T Economy RoomB,162885740,Hong,,North Cambridge,42.3933,-71.12621,Private room,180,7,0,,,15,241,0,
645742814603841035,Hotel Room for Long Term Stay near T Economy RoomA,162885740,Hong,,North Cambridge,42.3933,-71.12621,Private room,180,7,0,,,15,238,0,
649103858053050545,Beautiful Private room by Harvard ! Long Term Stay,34191455,Manoj,,Mid-Cambridge,42.37375,-71.10618,Private room,108,25,0,,,8,341,0,C0130682740
649173566706759939,Modern Room in Wellington-Harrington (Cambridge) A,297860058,June Team,,Wellington-Harrington,42.36953837863257,-71.09235583199606,Private room,77,91,0,,,44,294,0,
650245250018199532,Beautiful Private room by Harvard /Walk to Train,34191455,Manoj,,Mid-Cambridge,42.37392136021203,-71.10631084046581,Private room,112,3,0,,,8,22,0,C0130682740
650272052623095681,6 Bedroom Home by Harvard & MIT /Long Term Stay,34191455,Manoj,,Mid-Cambridge,42.373446479108075,-71.10664632568685,Entire home/apt,520,20,0,,,8,313,0,C0130682740
650604010516795934,Lovely Private bedroom by Harvard / Long term Stay,34191455,Manoj,,Mid-Cambridge,42.374273204206766,-71.10459193940177,Private room,140,30,0,,,8,322,0,c0130682740
651424766435626418,"Central Cambridge, Walk to Harvard, MIT, Metro",7848820,Kris,,Mid-Cambridge,42.37189343779873,-71.09993567643754,Private room,179,30,0,,,15,356,0,STR-148098
651445047185993579,"Central Cambridge, Walk to Harvard, MIT, Metro",7848820,Kris,,The Port,42.37055,-71.1001,Private room,199,30,0,,,15,261,0,STR-148098
652285506466388569,Private Garden-Level Studio Apt Near Harvard,2297712,Jean,,North Cambridge,42.3894,-71.11782,Entire home/apt,196,2,0,,,1,37,0,
653139523482922623,Room in Prime Location. 10 Mins to Harvard/ Lesley,95634275,Sophia,,North Cambridge,42.39049134630973,-71.12255518811848,Private room,58,29,0,,,9,291,0,
49433758,Tufts-Davis 3rd floor 2-room Studio,394741679,Olena,,North Cambridge,42.40085,-71.11929,Private room,78,3,5,2022-05-30,0.37,13,201,4,
584627499543655807,Lovely 3 bedroom rental unit  Close to T and BOS,388872888,Yuping,,East Cambridge,42.3879,-71.08248,Entire home/apt,325,3,0,,,7,271,0,
6692868,Beautiful Private Lg Space/ Clean Comfy,33917688,Alessandro And Sarita,,Agassiz,42.38843,-71.10143,Entire home/apt,125,2,247,2022-06-05,2.89,1,283,44,
28868852,"Cozy, sunny room with newly renovated bathroom",191407977,Jamil,,North Cambridge,42.39962,-71.11285,Private room,89,2,101,2022-06-08,2.24,3,115,41,
29456735,Welcome to Boston the city of champions,51354887,Andre,,North Cambridge,42.4063401557021,-71.11421766333291,Private room,63,1,10,2022-02-19,0.42,3,223,7,
13138584,"Luxury 3 Bdrm - Tufts, Harvard, Davis Square",73215387,John & Terese,,North Cambridge,42.40155,-71.11639,Entire home/apt,350,3,100,2022-06-06,1.36,1,95,20,
21039322,Single room,46580723,Zong,,West Cambridge,42.35958,-71.13128,Private room,82,91,40,2019-10-19,0.69,2,295,0,
33305468,3A. Spacious Comfy 1 BD close to Harvard/Tufts,238798977,Michelle,,North Cambridge,42.4049,-71.14018,Private room,80,91,19,2019-06-22,0.48,11,179,0,
35879352,Private quiet room,19246369,Joe,,East Cambridge,42.38368,-71.0811,Private room,85,15,0,,,3,171,0,
37535192,Quiet First Floor  Queen Size Bedroom with Parking,64899249,"Maria  ,",,North Cambridge,42.3958,-71.10389,Private room,85,5,8,2021-09-05,0.24,16,266,4,
30010766,Cozy bedr. close to TUFTS Harvard #4 By Pike Hubs,220453801,Pike,,North Cambridge,42.4033,-71.10524,Private room,65,30,104,2022-06-01,2.38,10,176,51,
478652,Fenway Rm - Int'l House near Tufts,361955,Nanan,,North Cambridge,42.39807,-71.10281,Private room,61,7,13,2022-06-01,0.11,4,297,2,
39252284,"Cozy House close to TUFTS, Harvard, by Pike Hubs",220453801,Pike,,North Cambridge,42.40276,-71.10367,Entire home/apt,434,30,59,2022-06-05,1.82,10,72,46,
13063952,3 min to T stop-Boston/Somerville/Cambridge access,21745230,Jurek,,East Cambridge,42.38362,-71.07863,Private room,69,29,24,2022-05-31,0.33,19,223,4,
20229981,3rd Floor Sunny Bedroom w/Queen size Bed,64899249,"Maria  ,",,Wellington-Harrington,42.38967,-71.09149,Private room,150,1,13,2021-10-25,0.25,16,298,4,
2864688,Beautiful 3 bedroom 2 bath apt in Charlestown,887148,Dawn,,East Cambridge,42.38148,-71.06967,Private room,595,5,0,,,4,365,0,Exempt: This listing is a unit that has contracts with hospitals
